influenza_num,ave_C,min_C,max_C,ave_ws,ave_rh,ave_hpa,daily_precipitation,SO2,NO2,CO,PM2_5,PM10,O38h,AQI
240,17.6,16.6,24.5,2.5,55,967.8,0.0,16.0,37.0,1.3,60.0,212.0,54.0,131.0
360,17.5,13.6,22.5,2.2,48,974.5,0.0,15.0,31.0,1.2,45.0,149.0,75.0,100.0
358,16.2,11.1,20.4,2.7,50,969.3,0.0,21.0,42.0,1.4,57.0,188.0,43.0,119.0
462,18.1,11.8,24.0,2.2,44,972.1,0.0,14.0,29.0,1.3,47.0,148.0,84.0,99.0
526,17.1,11.4,23.2,2.8,43,969.4,0.0,23.0,38.0,1.3,49.0,137.0,73.0,94.0
444,20.2,12.8,27.4,2.6,47,963.3,0.0,20.0,38.0,1.4,60.0,148.0,99.0,99.0
475,25.0,16.7,32.7,2.6,38,959.2,0.0,19.0,41.0,1.4,51.0,139.0,107.0,95.0
457,25.3,18.2,33.9,3.6,37,956.9,0.0,20.0,33.0,1.4,56.0,158.0,94.0,104.0
324,21.3,14.4,28.2,3.0,56,958.2,0.0,14.0,18.0,1.3,80.0,184.0,86.0,117.0
280,12.4,11.6,14.4,3.1,94,966.2,33.7,9.0,19.0,1.3,36.0,60.0,28.0,55.0
330,17.1,10.6,24.1,2.2,55,965.2,0.0,10.0,23.0,1.3,25.0,78.0,78.0,64.0
486,18.0,11.6,24.0,1.9,54,960.6,0.0,16.0,40.0,1.5,41.0,112.0,53.0,81.0
438,17.9,16.6,21.0,2.1,76,958.4,0.4,13.0,32.0,1.5,45.0,104.0,34.0,77.0
487,16.9,14.3,19.6,2.8,61,965.1,0.0,11.0,26.0,1.3,28.0,81.0,62.0,66.0
403,19.0,13.2,26.2,2.2,49,962.5,0.0,14.0,30.0,1.3,34.0,96.0,98.0,73.0
470,18.6,15.9,21.9,2.2,58,961.4,0.0,19.0,42.0,1.7,50.0,127.0,34.0,89.0
251,20.1,13.6,26.4,2.4,59,963.1,0.0,20.0,38.0,1.7,56.0,130.0,103.0,90.0
390,22.6,17.4,28.4,2.2,51,962.4,0.0,21.0,37.0,1.6,57.0,135.0,127.0,93.0
453,22.8,17.0,27.9,2.4,49,964.8,3.4,12.0,21.0,1.4,56.0,146.0,94.0,98.0
477,23.5,15.4,30.7,1.8,49,959.8,0.0,16.0,36.0,1.7,64.0,164.0,98.0,107.0
520,25.7,19.2,31.5,2.9,39,956.4,0.0,17.0,33.0,1.6,53.0,134.0,116.0,92.0
344,25.9,19.4,30.7,2.5,45,956.9,0.0,10.0,21.0,1.6,54.0,108.0,85.0,79.0
443,21.8,17.5,27.4,3.3,76,959.3,13.8,7.0,25.0,1.6,39.0,70.0,77.0,60.0
276,22.5,17.5,28.2,1.9,77,963.9,2.1,10.0,22.0,1.6,40.0,90.0,88.0,70.0
350,21.9,19.5,25.3,3.0,49,970.4,0.0,11.0,25.0,1.4,115.0,362.0,50.0,218.0
491,24.0,16.6,31.4,2.3,40,966.2,0.0,11.0,29.0,1.6,83.0,227.0,90.0,139.0
532,24.7,18.8,32.1,3.7,40,961.5,0.0,14.0,32.0,1.8,57.0,148.0,71.0,99.0
545,26.6,19.4,32.0,2.0,40,959.7,0.0,16.0,38.0,1.7,64.0,162.0,115.0,106.0
423,26.0,19.8,33.0,1.5,48,958.3,0.0,17.0,36.0,1.7,58.0,137.0,118.0,94.0
458,24.0,21.5,29.0,1.5,58,958.3,0.0,18.0,40.0,1.9,60.0,158.0,41.0,104.0
262,23.2,19.8,28.9,3.5,63,957.5,0.0,14.0,25.0,1.9,71.0,160.0,103.0,105.0
373,23.9,18.8,29.8,2.9,62,958.7,0.0,14.0,22.0,1.7,57.0,105.0,129.0,78.0
453,26.7,20.3,32.8,3.3,59,957.8,0.0,12.0,23.0,2.0,72.0,140.0,154.0,97.0
517,25.9,21.6,30.6,6.0,53,957.6,0.0,13.0,17.0,1.8,58.0,120.0,126.0,85.0
515,24.8,19.9,31.2,3.2,69,959.2,7.9,9.0,18.0,1.7,32.0,66.0,86.0,58.0
435,24.9,20.0,30.5,2.7,69,958.6,0.0,12.0,33.0,1.8,71.0,129.0,122.0,95.0
424,24.3,21.7,28.0,2.4,68,960.4,0.0,11.0,29.0,1.4,38.0,97.0,49.0,74.0
304,25.7,17.6,32.5,2.2,46,959.9,0.0,12.0,33.0,1.3,27.0,73.0,108.0,62.0
332,26.6,19.4,35.2,1.5,39,957.4,0.0,15.0,39.0,1.5,36.0,93.0,151.0,93.0
583,28.4,23.0,34.6,2.0,34,957.7,0.0,24.0,47.0,1.6,48.0,122.0,148.0,90.0
499,28.4,20.9,35.9,1.5,27,959.7,0.0,24.0,49.0,1.4,46.0,122.0,127.0,86.0
575,28.3,20.6,35.9,1.7,28,959.5,0.0,20.0,53.0,1.5,42.0,108.0,119.0,79.0
469,25.5,23.4,31.9,3.2,53,961.1,0.0,18.0,41.0,1.5,103.0,203.0,113.0,135.0
437,22.6,21.4,25.1,1.8,68,962.1,0.2,10.0,32.0,1.1,48.0,83.0,61.0,67.0
267,21.5,20.1,23.7,1.3,78,962.0,0.3,8.0,32.0,1.2,52.0,84.0,53.0,72.0
353,25.1,19.6,31.6,1.6,63,958.6,0.0,9.0,35.0,1.2,38.0,73.0,94.0,62.0
527,28.8,22.4,35.8,2.9,50,955.2,0.0,10.0,40.0,1.2,41.0,94.0,127.0,73.0
402,26.6,20.0,35.9,3.1,55,955.1,15.4,9.0,25.0,1.3,20.0,63.0,99.0,57.0
539,30.4,23.1,37.4,2.1,40,951.8,0.0,10.0,41.0,1.2,43.0,108.0,118.0,79.0
387,24.0,20.6,34.1,2.8,78,956.5,25.6,7.0,23.0,1.1,23.0,57.0,39.0,54.0
380,23.4,19.9,26.3,1.8,73,959.2,0.0,10.0,38.0,1.3,39.0,83.0,63.0,67.0
243,25.8,19.8,32.9,1.4,60,960.2,0.0,11.0,39.0,1.3,38.0,87.0,119.0,69.0
319,28.0,21.2,34.0,1.7,52,959.4,0.0,12.0,35.0,1.5,48.0,102.0,118.0,76.0
530,29.3,22.0,35.0,2.5,45,956.9,0.0,12.0,28.0,1.3,39.0,84.0,115.0,67.0
415,26.2,21.6,30.1,2.5,55,955.7,1.9,8.0,18.0,1.3,30.0,55.0,78.0,53.0
501,22.5,20.4,25.5,1.6,77,958.2,2.9,9.0,31.0,1.4,30.0,57.0,58.0,54.0
480,26.1,20.8,33.5,1.9,62,959.2,0.0,14.0,37.0,1.6,38.0,86.0,176.0,115.0
420,29.8,24.0,37.2,2.2,49,959.1,0.0,19.0,41.0,1.4,44.0,97.0,175.0,114.0
240,25.5,21.3,32.0,2.4,66,961.5,6.1,19.0,42.0,1.6,60.0,117.0,57.0,84.0
321,25.4,21.0,31.6,1.4,71,961.3,2.4,12.0,28.0,1.3,34.0,46.0,119.0,66.0
605,25.7,22.4,29.8,2.1,71,960.3,0.0,16.0,51.0,1.8,70.0,134.0,126.0,94.0
464,27.9,23.3,32.9,1.2,61,958.8,0.0,69.0,45.0,1.6,57.0,144.0,162.0,102.0
488,28.1,20.1,36.9,2.0,55,956.1,0.0,11.0,44.0,1.3,27.0,85.0,173.0,112.0
520,25.9,22.8,33.3,1.7,66,956.9,5.5,11.0,47.0,1.2,30.0,82.0,85.0,66.0
452,28.2,22.4,34.2,2.5,59,955.8,0.0,14.0,50.0,1.1,40.0,109.0,149.0,91.0
275,28.7,23.9,34.3,5.3,57,956.5,0.0,12.0,31.0,1.0,46.0,93.0,142.0,85.0
318,29.7,24.7,35.3,4.3,54,956.7,0.0,13.0,32.0,1.1,50.0,101.0,154.0,95.0
466,31.8,26.6,38.3,2.4,48,955.3,0.0,12.0,39.0,1.1,49.0,105.0,163.0,103.0
395,31.0,27.3,38.4,3.2,55,953.5,8.5,11.0,37.0,0.9,51.0,122.0,159.0,100.0
510,23.2,21.6,27.8,2.8,86,957.9,31.8,6.0,20.0,0.8,15.0,36.0,59.0,36.0
406,22.1,20.5,25.0,3.0,87,960.2,5.6,5.0,23.0,0.8,13.0,26.0,55.0,29.0
424,26.1,20.8,32.9,1.9,69,959.0,0.0,7.0,31.0,1.0,21.0,50.0,143.0,86.0
251,28.2,22.9,34.7,2.5,55,958.3,7.8,7.0,38.0,1.0,27.0,85.0,138.0,82.0
341,28.3,21.9,34.8,1.8,55,959.4,0.0,10.0,41.0,0.9,29.0,97.0,142.0,85.0
467,28.3,22.5,34.1,2.1,44,958.7,0.0,8.0,37.0,0.9,24.0,78.0,133.0,78.0
407,29.4,21.9,35.9,2.6,48,956.8,0.0,12.0,55.0,1.1,34.0,106.0,130.0,78.0
528,30.1,24.3,36.0,2.9,44,955.5,0.0,11.0,42.0,1.0,31.0,106.0,128.0,78.0
299,30.3,23.2,36.1,3.0,45,956.1,0.0,8.0,33.0,0.8,22.0,71.0,141.0,85.0
369,31.0,26.5,36.4,3.9,49,957.2,0.0,7.0,28.0,0.8,34.0,81.0,123.0,70.0
208,31.1,26.7,37.5,3.0,52,957.7,0.0,4.0,15.0,0.8,15.0,45.0,50.0,45.0
301,31.6,26.7,37.8,3.5,52,958.1,0.0,4.0,18.0,0.8,11.0,36.0,44.0,36.0
498,33.8,27.6,40.1,1.9,46,955.5,0.0,6.0,26.0,0.8,16.0,57.0,91.0,54.0
383,33.5,28.6,40.6,2.9,48,955.6,0.0,9.0,26.0,0.9,25.0,86.0,151.0,93.0
411,25.6,22.1,32.1,1.8,74,962.3,21.1,6.0,23.0,0.9,23.0,46.0,95.0,48.0
311,26.8,22.3,32.1,1.6,54,960.1,0.0,12.0,30.0,0.8,17.0,51.0,137.0,81.0
313,28.1,21.6,33.8,2.0,51,959.4,0.0,13.0,50.0,0.9,36.0,97.0,134.0,79.0
204,29.1,23.1,34.8,3.5,48,961.4,0.0,12.0,43.0,1.0,51.0,111.0,149.0,91.0
217,30.0,25.3,34.9,2.8,45,959.9,0.0,12.0,36.0,1.1,51.0,105.0,169.0,109.0
479,30.1,26.0,35.2,4.3,49,955.5,0.0,13.0,36.0,1.0,62.0,126.0,164.0,104.0
358,31.7,26.5,37.2,3.5,53,952.9,0.0,6.0,39.0,1.1,60.0,119.0,155.0,99.0
472,32.0,26.5,37.5,4.3,55,954.5,0.0,9.0,30.0,1.2,51.0,111.0,154.0,95.0
350,31.1,26.5,36.3,3.6,61,956.8,0.0,7.0,27.0,1.1,63.0,113.0,150.0,92.0
311,30.5,25.9,35.8,4.9,53,957.1,0.0,10.0,33.0,1.2,80.0,148.0,157.0,107.0
193,30.4,26.1,35.8,3.8,52,956.1,0.0,12.0,40.0,1.2,81.0,159.0,170.0,110.0
254,31.6,27.2,36.5,3.4,50,953.3,0.0,9.0,47.0,1.3,83.0,160.0,168.0,110.0
455,31.9,28.0,36.6,1.8,51,955.3,0.0,9.0,30.0,1.1,53.0,126.0,150.0,92.0
368,29.4,24.9,33.5,4.4,64,956.8,1.9,8.0,28.0,1.2,54.0,109.0,147.0,90.0
402,23.1,21.0,29.3,5.9,77,959.2,0.0,8.0,27.0,1.3,52.0,84.0,39.0,72.0
254,19.3,17.9,21.2,2.9,88,962.7,7.4,6.0,26.0,1.1,29.0,50.0,29.0,50.0
257,18.4,18.1,20.2,2.6,95,962.2,27.9,4.0,28.0,1.1,21.0,33.0,34.0,35.0
216,20.0,17.0,25.0,1.8,83,962.1,15.3,4.0,33.0,1.4,24.0,44.0,104.0,54.0
247,23.4,18.3,28.7,1.6,76,960.4,0.0,7.0,39.0,1.4,35.0,75.0,131.0,76.0
312,26.2,22.8,31.0,1.4,71,959.4,0.0,6.0,50.0,1.6,54.0,105.0,154.0,95.0
341,22.2,20.3,27.2,1.9,88,961.0,8.0,6.0,43.0,1.2,35.0,68.0,38.0,59.0
348,23.5,18.3,31.8,2.8,76,961.4,0.0,8.0,36.0,1.1,26.0,62.0,98.0,56.0
269,25.3,19.4,31.5,1.6,60,963.5,0.0,12.0,45.0,0.9,27.0,66.0,126.0,72.0
326,25.6,18.9,30.7,2.3,60,962.2,0.0,14.0,56.0,1.0,35.0,89.0,120.0,70.0
220,24.8,23.5,28.4,3.2,62,959.8,0.0,16.0,53.0,1.4,56.0,117.0,59.0,84.0
221,21.6,20.0,24.6,2.7,82,961.9,0.0,16.0,36.0,1.5,59.0,101.0,49.0,80.0
456,24.1,20.6,29.7,1.8,69,966.0,0.0,16.0,36.0,1.4,49.0,89.0,128.0,74.0
373,25.3,19.6,32.0,1.2,65,965.9,0.0,17.0,53.0,1.1,46.0,102.0,154.0,95.0
454,25.7,19.8,32.0,2.3,59,963.4,0.0,20.0,68.0,1.2,57.0,137.0,134.0,94.0
366,26.5,22.5,31.5,2.4,62,960.8,0.0,19.0,54.0,1.4,78.0,159.0,136.0,105.0
400,27.0,23.2,31.4,1.9,61,961.6,0.0,17.0,41.0,1.1,46.0,99.0,111.0,75.0
260,26.4,23.6,32.3,1.2,60,961.0,0.1,16.0,44.0,1.1,36.0,95.0,98.0,73.0
273,25.6,21.1,30.3,2.6,50,964.2,0.0,14.0,40.0,0.9,21.0,64.0,95.0,57.0
517,25.5,17.9,32.5,2.1,47,965.6,0.0,20.0,62.0,1.1,27.0,88.0,109.0,78.0
471,25.2,20.1,30.8,1.8,52,965.1,0.0,26.0,67.0,1.4,52.0,141.0,120.0,96.0
507,25.7,21.6,31.3,2.3,59,964.3,0.0,13.0,28.0,1.1,37.0,77.0,106.0,64.0
357,25.3,20.4,30.8,3.0,61,965.2,0.0,14.0,34.0,1.1,32.0,70.0,105.0,60.0
415,25.7,21.3,30.1,3.1,62,964.7,0.0,13.0,32.0,1.1,37.0,75.0,111.0,63.0
231,21.5,18.9,28.1,4.7,83,964.6,36.2,8.0,28.0,1.1,22.0,48.0,44.0,48.0
88,21.0,18.8,24.2,1.3,84,965.7,0.0,8.0,35.0,1.2,27.0,55.0,52.0,53.0
343,20.9,20.3,22.6,2.0,89,965.7,3.7,10.0,43.0,1.5,49.0,85.0,46.0,68.0
322,23.1,18.9,29.8,2.0,73,965.5,0.0,12.0,40.0,1.3,33.0,64.0,82.0,57.0
368,23.2,17.3,30.6,1.7,56,965.3,0.0,15.0,48.0,1.0,25.0,54.0,102.0,60.0
318,22.9,16.8,28.7,1.9,60,961.3,0.0,21.0,62.0,1.3,42.0,101.0,120.0,78.0
295,24.5,19.4,30.4,3.2,65,959.1,0.0,17.0,55.0,1.4,54.0,116.0,126.0,83.0
218,25.3,22.0,29.4,4.0,62,960.7,0.0,14.0,44.0,1.2,48.0,101.0,108.0,76.0
245,22.0,21.2,26.9,1.7,92,963.2,11.2,7.0,36.0,1.3,48.0,78.0,48.0,67.0
287,22.5,20.7,25.0,2.0,90,962.7,13.4,7.0,32.0,1.3,38.0,63.0,45.0,57.0
354,21.3,20.6,22.4,1.7,95,963.2,29.0,6.0,33.0,1.7,41.0,66.0,54.0,58.0
396,21.3,20.9,22.0,2.5,96,963.0,22.9,7.0,32.0,1.3,42.0,63.0,35.0,59.0
363,21.8,20.5,24.9,4.3,90,960.4,9.3,6.0,27.0,1.2,49.0,73.0,53.0,68.0
253,19.2,17.0,21.2,3.1,88,964.0,10.0,8.0,26.0,1.0,23.0,39.0,44.0,39.0
241,16.5,15.8,18.7,3.8,92,967.1,21.4,8.0,31.0,1.1,21.0,32.0,38.0,39.0
260,16.7,15.9,17.4,1.8,97,968.4,29.0,6.0,36.0,1.3,14.0,20.0,35.0,45.0
373,16.8,16.5,17.3,3.2,97,969.5,29.1,8.0,29.0,1.5,12.0,18.0,36.0,38.0
365,15.7,15.2,16.6,3.0,95,968.3,7.4,7.0,31.0,1.3,17.0,27.0,32.0,39.0
416,17.1,15.6,20.4,1.5,91,972.2,4.0,8.0,36.0,1.5,18.0,31.0,33.0,45.0
289,18.7,16.0,23.1,1.7,83,972.1,0.0,11.0,39.0,1.7,36.0,65.0,74.0,58.0
342,19.0,15.9,24.4,1.7,79,967.9,0.0,14.0,50.0,1.7,48.0,97.0,93.0,74.0
272,20.6,15.1,27.2,1.5,77,963.6,0.0,14.0,56.0,1.7,63.0,126.0,111.0,88.0
307,22.4,17.4,27.8,2.7,77,964.8,0.0,15.0,49.0,1.5,63.0,125.0,107.0,88.0
468,22.0,20.6,25.2,2.9,72,966.2,0.0,13.0,41.0,1.1,44.0,94.0,62.0,72.0
414,18.0,15.9,21.9,2.2,87,970.1,11.7,10.0,35.0,0.9,20.0,45.0,26.0,45.0
406,19.2,15.2,25.1,1.3,78,969.7,0.0,17.0,49.0,1.2,33.0,72.0,81.0,62.0
398,18.9,15.4,23.2,2.7,81,965.8,0.0,17.0,55.0,1.3,68.0,137.0,44.0,94.0
409,20.8,15.8,26.1,1.6,79,964.7,0.0,18.0,52.0,1.5,83.0,156.0,94.0,110.0
292,20.9,19.5,23.9,1.2,85,966.1,2.5,15.0,54.0,1.5,75.0,143.0,35.0,100.0
358,17.6,17.0,20.1,3.4,96,967.5,25.7,8.0,30.0,1.0,20.0,33.0,56.0,38.0
550,19.9,16.6,25.0,1.1,81,969.9,0.0,10.0,38.0,1.2,27.0,53.0,79.0,52.0
465,21.0,16.5,28.2,3.2,70,969.0,0.0,12.0,29.0,1.0,36.0,72.0,78.0,61.0
304,18.0,15.1,22.6,2.9,85,968.2,10.2,11.0,33.0,1.3,40.0,73.0,35.0,62.0
320,19.8,14.4,27.3,1.6,75,966.7,0.0,11.0,47.0,1.4,43.0,130.0,45.0,90.0
270,20.3,15.3,25.0,1.7,75,964.9,0.0,19.0,47.0,1.4,79.0,172.0,77.0,111.0
230,20.7,18.6,25.8,1.1,68,972.0,0.0,17.0,46.0,1.3,54.0,133.0,56.0,92.0
385,19.6,12.8,26.2,1.8,59,975.1,0.0,18.0,52.0,1.2,37.0,102.0,64.0,76.0
419,18.9,14.9,24.4,3.7,63,972.5,0.0,22.0,46.0,1.4,90.0,156.0,124.0,119.0
359,18.3,13.7,23.2,2.2,63,970.2,0.0,26.0,58.0,1.5,118.0,204.0,107.0,155.0
530,19.1,15.1,22.6,1.8,74,969.1,0.0,26.0,74.0,1.8,188.0,309.0,85.0,238.0
414,20.6,16.8,25.0,3.2,67,966.7,0.0,24.0,63.0,1.8,190.0,313.0,132.0,240.0
390,20.3,16.4,24.8,4.4,59,968.6,0.0,21.0,43.0,1.3,105.0,184.0,131.0,138.0
275,15.5,12.5,21.2,2.6,67,977.6,0.0,15.0,32.0,0.9,50.0,115.0,37.0,83.0
283,11.1,10.3,13.1,2.5,71,984.9,0.0,14.0,32.0,0.9,21.0,43.0,27.0,43.0
489,12.6,10.3,16.9,2.0,65,980.9,0.0,19.0,38.0,1.0,24.0,50.0,38.0,50.0
383,13.6,7.1,20.8,1.7,66,975.9,0.0,17.0,48.0,1.3,39.0,84.0,50.0,67.0
480,14.3,10.2,18.7,1.6,71,973.6,0.0,23.0,52.0,1.5,47.0,105.0,23.0,78.0
357,16.0,13.0,20.7,2.2,69,974.2,0.0,32.0,68.0,1.7,92.0,183.0,28.0,122.0
396,17.7,14.2,23.7,1.7,66,972.4,0.0,25.0,54.0,1.6,75.0,147.0,73.0,100.0
249,16.9,13.7,21.8,2.5,69,968.2,0.0,30.0,62.0,1.6,94.0,177.0,60.0,124.0
355,18.3,15.8,22.5,1.7,75,967.7,0.1,21.0,59.0,1.8,105.0,186.0,62.0,138.0
551,15.0,14.5,19.3,0.9,90,969.5,6.8,16.0,50.0,1.8,67.0,138.0,10.0,94.0
528,15.9,13.2,21.1,2.0,83,973.9,0.3,12.0,58.0,1.5,88.0,166.0,60.0,117.0
582,14.3,11.4,16.6,1.4,86,974.1,0.0,15.0,54.0,1.5,121.0,216.0,22.0,159.0
462,15.6,10.4,23.7,0.9,77,970.0,0.0,16.0,52.0,1.8,68.0,136.0,41.0,93.0
399,15.8,10.2,24.8,1.7,71,967.0,0.0,20.0,59.0,1.9,59.0,139.0,50.0,95.0
337,16.7,10.5,25.7,1.2,70,966.7,0.0,21.0,58.0,1.9,59.0,137.0,65.0,94.0
370,17.1,11.7,24.8,1.5,71,970.3,0.0,22.0,63.0,1.8,78.0,161.0,53.0,106.0
522,15.9,14.1,19.1,6.2,48,973.0,0.0,29.0,45.0,1.5,63.0,141.0,47.0,96.0
547,11.2,10.2,14.6,3.8,70,972.7,0.5,28.0,42.0,1.3,63.0,105.0,19.0,85.0
576,11.8,10.1,13.8,1.9,77,973.2,1.1,24.0,46.0,1.5,100.0,159.0,15.0,132.0
516,13.1,11.7,14.7,1.7,77,972.5,0.0,34.0,47.0,1.8,117.0,192.0,20.0,153.0
453,13.2,12.0,15.0,2.7,73,973.1,1.7,22.0,39.0,1.6,59.0,106.0,26.0,80.0
275,12.3,10.2,15.8,2.8,61,979.0,1.2,20.0,38.0,1.3,23.0,52.0,34.0,51.0
383,10.0,4.9,14.8,2.2,41,982.8,0.0,20.0,41.0,1.2,28.0,93.0,58.0,72.0
571,8.1,2.4,15.2,1.8,51,975.0,0.0,25.0,54.0,1.7,48.0,111.0,38.0,81.0
507,9.4,2.6,16.1,0.9,59,969.8,0.0,32.0,66.0,2.0,80.0,165.0,35.0,108.0
525,14.3,10.6,21.3,2.3,54,972.5,0.0,21.0,49.0,1.6,38.0,81.0,67.0,66.0
454,11.7,6.7,16.9,1.8,61,974.2,0.0,37.0,60.0,2.1,79.0,158.0,35.0,105.0
541,11.3,10.5,13.9,2.7,59,975.8,0.0,43.0,53.0,1.8,88.0,164.0,19.0,117.0
289,10.2,8.2,12.0,2.8,67,975.5,0.0,37.0,52.0,2.1,122.0,195.0,29.0,160.0
429,9.5,8.1,11.3,2.9,70,976.5,0.0,42.0,53.0,2.3,135.0,202.0,18.0,179.0
594,10.4,9.0,12.3,1.7,74,975.9,0.0,38.0,48.0,2.2,129.0,190.0,15.0,170.0
596,12.2,8.8,17.2,2.6,49,977.0,0.0,24.0,44.0,1.5,40.0,97.0,51.0,74.0
590,9.4,5.8,14.2,1.1,55,981.6,0.0,25.0,48.0,1.8,47.0,106.0,41.0,78.0
467,7.3,2.2,13.0,2.1,49,978.2,0.0,28.0,46.0,1.8,54.0,114.0,36.0,82.0
436,6.4,1.8,11.4,2.0,62,975.6,0.7,55.0,56.0,2.2,86.0,162.0,23.0,114.0
268,9.4,6.8,14.2,1.7,68,979.5,0.1,35.0,45.0,1.8,63.0,113.0,44.0,85.0
428,7.1,2.8,13.2,1.8,70,979.9,0.0,37.0,57.0,2.1,74.0,146.0,26.0,102.0
537,6.9,3.0,12.6,2.0,63,982.0,0.0,45.0,55.0,2.2,97.0,184.0,30.0,128.0
514,6.9,2.0,11.7,1.5,61,979.6,0.0,61.0,76.0,2.5,164.0,256.0,23.0,214.0
515,11.0,6.8,18.0,1.9,62,973.6,0.0,51.0,70.0,2.1,133.0,195.0,34.0,176.0
566,9.6,4.8,16.4,1.6,67,970.6,0.0,43.0,57.0,2.2,118.0,199.0,45.0,155.0
515,7.8,4.2,10.7,1.3,76,972.6,0.0,59.0,63.0,2.7,164.0,269.0,11.0,214.0
330,6.4,5.3,9.7,1.7,84,974.1,6.9,67.0,57.0,3.0,191.0,281.0,9.0,241.0
413,7.8,5.4,9.7,1.2,86,976.7,0.0,88.0,50.0,2.7,146.0,213.0,10.0,195.0
603,7.5,7.1,8.6,1.9,94,977.1,9.4,24.0,36.0,1.8,50.0,78.0,11.0,69.0
628,8.1,6.5,11.1,1.7,88,970.6,0.9,26.0,39.0,1.5,39.0,69.0,32.0,60.0
600,7.7,5.5,9.9,1.8,83,967.7,0.0,39.0,48.0,1.8,62.0,140.0,11.0,95.0
488,8.1,7.0,10.2,1.1,77,971.6,0.2,38.0,44.0,1.7,58.0,129.0,13.0,90.0
516,6.3,3.4,9.7,2.7,77,970.2,0.0,31.0,47.0,1.4,50.0,109.0,22.0,80.0
400,7.3,6.5,8.5,2.4,79,969.2,0.0,48.0,48.0,2.2,86.0,180.0,7.0,115.0
391,6.8,4.4,9.4,3.1,48,981.0,0.1,27.0,35.0,1.0,30.0,82.0,52.0,66.0
526,0.7,-0.8,4.4,3.1,36,982.7,0.0,28.0,40.0,1.0,28.0,73.0,35.0,62.0
625,0.1,-4.1,4.3,1.3,54,976.4,0.0,54.0,56.0,1.6,63.0,148.0,23.0,99.0
553,5.0,1.5,9.6,2.4,39,981.5,0.0,41.0,51.0,1.4,44.0,114.0,50.0,82.0
466,0.9,-2.0,6.6,1.9,35,983.4,0.0,35.0,48.0,1.5,35.0,90.0,43.0,70.0
563,0.0,-4.4,5.2,1.6,49,979.4,0.0,53.0,54.0,2.0,65.0,154.0,23.0,102.0
390,1.8,-1.2,4.5,2.2,55,978.4,0.0,57.0,57.0,2.3,99.0,194.0,10.0,130.0
441,4.1,-0.9,11.1,1.8,47,979.6,0.0,40.0,47.0,1.9,53.0,143.0,27.0,97.0
579,3.1,-1.2,8.3,3.3,46,976.0,0.0,78.0,54.0,2.2,83.0,185.0,22.0,118.0
557,3.5,1.2,6.5,3.4,61,982.1,0.5,56.0,49.0,1.9,71.0,155.0,14.0,103.0
582,2.8,0.3,6.8,2.5,46,985.7,0.0,33.0,38.0,1.5,36.0,113.0,38.0,82.0
554,2.3,0.6,5.3,1.3,47,985.9,0.0,47.0,46.0,1.7,57.0,139.0,24.0,95.0
561,1.7,-1.3,6.9,1.2,40,986.5,0.0,35.0,47.0,1.6,46.0,121.0,36.0,86.0
388,0.3,-4.1,6.0,1.3,52,981.4,0.0,51.0,59.0,2.4,82.0,185.0,19.0,118.0
384,1.9,-2.2,6.0,1.8,56,977.1,0.0,58.0,66.0,2.4,111.0,213.0,20.0,145.0
554,4.0,1.6,6.2,4.3,28,986.2,0.0,31.0,38.0,1.4,44.0,127.0,49.0,89.0
600,2.1,-1.0,6.2,2.7,21,991.4,0.0,32.0,40.0,1.3,25.0,70.0,47.0,60.0
576,1.1,-4.8,8.4,1.3,38,984.6,0.0,56.0,67.0,2.2,64.0,145.0,22.0,98.0
531,0.7,-3.7,6.7,1.3,46,980.5,0.0,69.0,70.0,2.8,119.0,228.0,19.0,156.0
533,0.8,-4.1,7.9,1.7,52,978.6,0.0,60.0,60.0,2.4,94.0,187.0,22.0,139.0
385,1.6,-1.3,4.1,2.4,31,980.5,0.0,68.0,37.0,1.5,41.0,88.0,21.0,69.0
421,0.8,-3.3,5.6,2.4,26,987.3,0.0,30.0,32.0,1.3,24.0,67.0,46.0,59.0
573,-1.1,-6.0,3.8,1.4,38,977.9,0.0,69.0,48.0,1.8,61.0,132.0,24.0,91.0
536,3.0,-2.3,10.0,1.8,38,974.7,0.0,62.0,59.0,2.2,75.0,155.0,21.0,103.0
607,2.1,-2.8,7.8,1.6,46,980.7,0.0,76.0,68.0,3.1,144.0,260.0,18.0,192.0
378,1.1,-0.5,4.2,2.6,45,981.0,0.0,91.0,47.0,2.5,94.0,175.0,14.0,124.0
461,1.7,-0.1,3.9,1.4,50,979.7,0.0,142.0,56.0,3.0,117.0,224.0,10.0,153.0
363,2.8,-1.7,8.5,2.7,56,982.9,0.0,88.0,56.0,2.8,113.0,208.0,19.0,148.0
420,5.9,0.1,14.7,2.8,45,977.7,0.0,45.0,50.0,2.3,50.0,105.0,28.0,78.0
609,4.7,-1.5,13.2,1.2,46,970.3,0.0,57.0,58.0,2.8,66.0,146.0,18.0,98.0
508,6.1,-0.6,14.4,1.8,39,973.2,0.0,51.0,53.0,2.6,62.0,138.0,34.0,94.0
588,1.5,-0.7,9.9,3.0,24,987.3,0.0,24.0,25.0,1.3,20.0,93.0,46.0,72.0
314,-1.7,-6.7,4.1,1.5,40,985.4,0.0,59.0,48.0,2.3,59.0,133.0,17.0,92.0
331,0.4,-1.4,3.1,1.7,39,979.3,0.0,74.0,50.0,2.6,77.0,166.0,13.0,108.0
362,0.2,-4.5,6.9,1.0,46,971.2,0.0,96.0,68.0,3.3,117.0,228.0,17.0,153.0
